latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-23.51229,-57.36538,309.85,2.69,1.57,2021-08-18,0156,T,78,6.1NRT,295.16,33.87,N
-22.07283,-46.83809,302.85,1.18,1.08,2021-08-18,0158,T,52,6.1NRT,288.14,7.97,N
-23.21637,-56.29451,308.57,2.23,1.45,2021-08-18,0158,T,75,6.1NRT,295.58,25.64,N
-23.25962,-56.82455,309.4,2.44,1.51,2021-08-18,0158,T,76,6.1NRT,295.91,27.03,N
-21.90478,-46.56396,310.22,1.22,1.1,2021-08-18,0158,T,79,6.1NRT,286.41,16.04,N
-21.90663,-46.57553,319.03,1.22,1.1,2021-08-18,0158,T,98,6.1NRT,285.27,25.86,N
-22.01837,-48.01074,308.3,1.06,1.03,2021-08-18,0158,T,74,6.1NRT,291.5,9.42,N
-22.00892,-48.62391,310.73,1.02,1.01,2021-08-18,0158,T,81,6.1NRT,289.72,11.92,N
-22.98185,-56.89987,307.65,2.45,1.51,2021-08-18,0158,T,72,6.1NRT,296.25,24.77,N
-21.77275,-47.91951,307.58,1.07,1.03,2021-08-18,0158,T,72,6.1NRT,292.39,8.97,N
-21.76738,-47.92609,306.08,1.07,1.03,2021-08-18,0158,T,67,6.1NRT,291.34,8.88,N
-22.68566,-55.89887,303.46,2.05,1.39,2021-08-18,0158,T,28,6.1NRT,292.09,11.87,N
-22.67011,-55.8861,307.09,2.04,1.39,2021-08-18,0158,T,70,6.1NRT,293.57,20.93,N
-22.68258,-56.39053,333.51,2.23,1.45,2021-08-18,0158,T,100,6.1NRT,298.98,101.85,N
-22.68488,-56.41373,326.42,2.23,1.45,2021-08-18,0158,T,100,6.1NRT,298.68,72.85,N
-21.76033,-48.93643,305.81,1.01,1.01,2021-08-18,0158,T,66,6.1NRT,289.33,7.61,N
-21.75129,-48.93797,316.71,1.01,1.01,2021-08-18,0158,T,94,6.1NRT,289.39,15.64,N
-21.65999,-49.06541,318.18,1.01,1,2021-08-18,0158,T,96,6.1NRT,291.43,17.06,N
-21.6614,-49.07512,310.88,1.01,1,2021-08-18,0158,T,81,6.1NRT,291.1,10.91,N
-22.49785,-56.62662,313.57,2.3,1.47,2021-08-18,0158,T,87,6.1NRT,295.13,37.17,N
-22.50197,-56.6316,308.73,2.3,1.47,2021-08-18,0158,T,70,6.1NRT,295.17,24.51,N
-22.27361,-55.17963,321.29,1.8,1.31,2021-08-18,0158,T,100,6.1NRT,289.39,46.99,N
-22.27548,-55.19729,388.24,1.8,1.32,2021-08-18,0158,T,100,6.1NRT,295.29,452.18,N
-22.27735,-55.21484,328.81,1.81,1.32,2021-08-18,0158,T,100,6.1NRT,289.05,67.08,N
-22.53112,-57.80576,308.26,2.82,1.6,2021-08-18,0158,T,74,6.1NRT,296.93,29.12,N
-22.26761,-55.1867,357.39,1.8,1.31,2021-08-18,0158,T,100,6.1NRT,291.04,190.34,N
-22.26959,-55.2043,365.18,1.8,1.32,2021-08-18,0158,T,100,6.1NRT,291.73,241.84,N
-21.38634,-48.64368,305.13,1.03,1.01,2021-08-18,0158,T,63,6.1NRT,290.98,7.28,N
-21.3878,-48.65355,303.12,1.03,1.01,2021-08-18,0158,T,53,6.1NRT,291.79,5.83,N
-22.45738,-57.36606,305.05,2.61,1.55,2021-08-18,0158,T,53,6.1NRT,294.63,19.35,N
-21.12045,-47.03728,300.72,1.18,1.08,2021-08-18,0158,T,33,6.1NRT,288.67,6.83,N
-22.37684,-57.61666,307.7,2.71,1.58,2021-08-18,0158,T,72,6.1NRT,297.63,21.51,N
-22.19982,-56.09472,319.23,2.09,1.41,2021-08-18,0158,T,98,6.1NRT,292.72,49.82,N
-22.20191,-56.11517,308.12,2.09,1.41,2021-08-18,0158,T,74,6.1NRT,292.09,24.08,N
-22.39407,-58.2933,314.85,3.05,1.66,2021-08-18,0158,T,90,6.1NRT,296.89,52.9,N
-21.9673,-54.1488,306.51,1.51,1.21,2021-08-18,0158,T,68,6.1NRT,291.61,14.22,N
-21.96414,-54.1409,305.63,1.51,1.21,2021-08-18,0158,T,65,6.1NRT,291.4,12.94,N
-22.39557,-58.30006,312.22,3.05,1.66,2021-08-18,0158,T,84,6.1NRT,296.86,42.61,N
-21.23618,-49.06263,304.37,1.01,1.01,2021-08-18,0158,T,23,6.1NRT,291.76,5.34,N
-21.22998,-49.08357,326.78,1.01,1.01,2021-08-18,0158,T,100,6.1NRT,293.7,23.86,N
-21.2314,-49.09327,308.87,1.01,1,2021-08-18,0158,T,70,6.1NRT,292.35,7.51,N
-21.22095,-49.0851,337.38,1.01,1.01,2021-08-18,0158,T,100,6.1NRT,295.27,38.11,N
-21.22237,-49.0948,407.63,1.01,1,2021-08-18,0158,T,100,6.1NRT,308.46,304.91,N
-21.22379,-49.1045,391.07,1.01,1,2021-08-18,0158,T,100,6.1NRT,301.62,205.67,N
-21.21333,-49.09632,356.65,1.01,1,2021-08-18,0158,T,100,6.1NRT,294.72,77.8,N
-21.21476,-49.10604,326.11,1.01,1,2021-08-18,0158,T,100,6.1NRT,292.63,23.49,N
-20.9595,-47.64827,304.52,1.11,1.05,2021-08-18,0158,T,60,6.1NRT,290.47,7.95,N
-20.96113,-47.65881,311.16,1.11,1.05,2021-08-18,0158,T,82,6.1NRT,291.28,12.86,N
-20.76792,-48.13951,353.37,1.07,1.03,2021-08-18,0158,T,100,6.1NRT,292.36,78.18,N
-20.76947,-48.14974,310.99,1.07,1.03,2021-08-18,0158,T,81,6.1NRT,290.48,12.15,N
-21.95323,-57.91004,313.05,2.82,1.6,2021-08-18,0158,T,86,6.1NRT,295.57,47.25,N
-21.26207,-51.92104,306.42,1.11,1.05,2021-08-18,0158,T,68,6.1NRT,289.32,9.62,N
-21.26345,-51.93177,346.57,1.12,1.05,2021-08-18,0158,T,100,6.1NRT,293.08,66.38,N
-21.26484,-51.9425,327.49,1.12,1.05,2021-08-18,0158,T,100,6.1NRT,291.21,31.11,N
-21.58984,-54.64207,302.46,1.61,1.25,2021-08-18,0158,T,49,6.1NRT,289.55,11.97,N
-21.25259,-51.92246,311.51,1.11,1.05,2021-08-18,0158,T,83,6.1NRT,289.99,13.18,N
-21.25396,-51.93318,313.89,1.12,1.05,2021-08-18,0158,T,88,6.1NRT,290.86,15.27,N
-21.25534,-51.94392,310.83,1.12,1.05,2021-08-18,0158,T,81,6.1NRT,289.72,12.53,N
-21.2431,-51.92388,314.56,1.11,1.05,2021-08-18,0158,T,89,6.1NRT,289.41,16.11,N
-21.24447,-51.9346,314.64,1.12,1.05,2021-08-18,0158,T,90,6.1NRT,289.34,16.07,N
-20.57497,-48.26958,300.57,1.07,1.03,2021-08-18,0158,T,30,6.1NRT,289.97,5.14,N
-20.16315,-47.14035,300.37,1.2,1.09,2021-08-18,0158,T,26,6.1NRT,289.47,5.85,N
-18.96586,-42.02766,301.3,2.82,1.6,2021-08-18,0158,T,40,6.1NRT,289.77,22.17,N
-18.95156,-42.03078,301.08,2.82,1.6,2021-08-18,0158,T,37,6.1NRT,289.51,21.7,N
-18.81355,-41.63197,307.56,3.03,1.66,2021-08-18,0158,T,72,6.1NRT,290.66,39.08,N
-18.81496,-41.63726,305.77,3.03,1.66,2021-08-18,0158,T,66,6.1NRT,290.61,35.92,N
-21.04743,-58.34719,308.4,2.96,1.64,2021-08-18,0158,T,74,6.1NRT,298.14,23.33,N
-21.05003,-58.37574,354.74,2.97,1.64,2021-08-18,0158,T,100,6.1NRT,302.26,338.01,N
-21.05265,-58.40446,322.49,2.99,1.64,2021-08-18,0158,T,100,6.1NRT,298.34,79.79,N
-21.0326,-58.34874,341,2.96,1.64,2021-08-18,0158,T,100,6.1NRT,299.72,199.8,N
-21.03518,-58.37732,399.54,2.97,1.64,2021-08-18,0158,T,100,6.1NRT,304.96,1201.05,N
-21.03777,-58.40602,334.19,2.99,1.64,2021-08-18,0158,T,100,6.1NRT,298.64,149.09,N
-21.01779,-58.35037,313.21,2.96,1.64,2021-08-18,0158,T,87,6.1NRT,297.13,39.56,N
-21.02033,-58.37895,323.27,2.97,1.64,2021-08-18,0158,T,100,6.1NRT,297.58,84.23,N
-21.04765,-58.3525,315.54,2.96,1.64,2021-08-18,0158,T,91,6.1NRT,298.77,47.51,N
-21.05046,-58.38104,352,2.97,1.64,2021-08-18,0158,T,100,6.1NRT,302.02,307.1,N
-21.03283,-58.35403,353.27,2.96,1.64,2021-08-18,0158,T,100,6.1NRT,301.07,319.12,N
-21.0356,-58.38258,395.65,2.97,1.64,2021-08-18,0158,T,100,6.1NRT,304.25,1094.91,N
-21.03838,-58.41125,311.37,2.99,1.64,2021-08-18,0158,T,82,6.1NRT,298,33.18,N
-21.01801,-58.35563,319.65,2.96,1.64,2021-08-18,0158,T,99,6.1NRT,297.34,68.56,N
-21.02075,-58.38417,319.51,2.97,1.64,2021-08-18,0158,T,99,6.1NRT,297.52,68.55,N
-18.99956,-45.77415,306.07,1.51,1.21,2021-08-18,0158,T,67,6.1NRT,287.87,14.74,N
-19.19675,-47.4409,301.4,1.19,1.09,2021-08-18,0158,T,41,6.1NRT,289.34,7.14,N
-20.39059,-57.14947,306.14,2.36,1.48,2021-08-18,0158,T,67,6.1NRT,294.78,20.4,N
-20.38216,-57.15596,308.11,2.36,1.48,2021-08-18,0158,T,74,6.1NRT,294.29,23.35,N
-20.57626,-60.16006,356.6,3.97,1.85,2021-08-18,0158,T,100,6.1NRT,299.02,553.82,N
-20.57943,-60.19835,373.86,4,1.86,2021-08-18,0158,T,100,6.1NRT,299.73,949.89,N
-20.58261,-60.2369,308.97,4.03,1.86,2021-08-18,0158,T,76,6.1NRT,294.23,50.08,N
-20.55947,-60.16164,353.19,3.97,1.85,2021-08-18,0158,T,100,6.1NRT,296.93,495.27,N
-20.56259,-60.19994,346.87,4,1.86,2021-08-18,0158,T,100,6.1NRT,294.73,400.07,N
-20.57172,-60.16734,378.97,3.97,1.85,2021-08-18,0158,T,100,6.1NRT,300.94,1083.2,N
-20.57513,-60.20563,370.35,4,1.86,2021-08-18,0158,T,100,6.1NRT,297.77,857.23,N
-20.55493,-60.16889,332.22,3.97,1.85,2021-08-18,0158,T,100,6.1NRT,295.49,220.48,N
-20.55829,-60.20717,304.68,4,1.86,2021-08-18,0158,T,45,6.1NRT,293.46,30.1,N
-19.93712,-57.27719,307.19,2.38,1.49,2021-08-18,0158,T,71,6.1NRT,296.13,21.88,N
-19.93939,-57.29997,308.07,2.39,1.49,2021-08-18,0158,T,73,6.1NRT,295.68,24.32,N
-19.94248,-57.28323,308.34,2.38,1.49,2021-08-18,0158,T,74,6.1NRT,296.65,24.52,N
-18.27935,-50.43021,356.46,1,1,2021-08-18,0158,T,100,6.1NRT,295.81,78.3,N
-18.28069,-50.43962,346.57,1,1,2021-08-18,0158,T,100,6.1NRT,293.29,56.38,N
-18.26989,-50.42803,323.65,1,1,2021-08-18,0158,T,100,6.1NRT,289.96,22.67,N
-18.27122,-50.43744,328.57,1,1,2021-08-18,0158,T,100,6.1NRT,290.71,28.41,N
-18.08035,-49.62608,301.62,1.02,1.01,2021-08-18,0158,T,43,6.1NRT,288.06,5.65,N
-17.47218,-47.14881,324.06,1.31,1.13,2021-08-18,0158,T,100,6.1NRT,286.19,36.15,N
-17.38728,-48.24662,304.69,1.15,1.07,2021-08-18,0158,T,61,6.1NRT,288.71,9.09,N
-18.62564,-58.35599,306.31,2.75,1.59,2021-08-18,0158,T,68,6.1NRT,294.11,26.56,N
-17.17016,-49.25167,317.29,1.05,1.02,2021-08-18,0158,T,95,6.1NRT,289.94,17.98,N
-16.63356,-46.85185,301.65,1.4,1.17,2021-08-18,0158,T,43,6.1NRT,289.08,8.9,N
-17.23389,-51.16314,301.47,1.01,1,2021-08-18,0158,T,41,6.1NRT,285.98,6.4,N
-17.2352,-51.17255,300.67,1.01,1,2021-08-18,0158,T,32,6.1NRT,285.72,5.99,N
-18.01339,-60.42614,309.97,3.87,1.83,2021-08-18,0158,T,79,6.1NRT,293.35,62.22,N
-17.99684,-60.42811,306.52,3.87,1.83,2021-08-18,0158,T,54,6.1NRT,293.34,44.65,N
-17.98028,-60.42994,311.46,3.87,1.83,2021-08-18,0158,T,72,6.1NRT,293.53,65.62,N
-18.00767,-60.43238,312.8,3.87,1.83,2021-08-18,0158,T,86,6.1NRT,293.43,75.54,N
-17.99111,-60.43422,309.01,3.87,1.83,2021-08-18,0158,T,76,6.1NRT,293.61,57.28,N
-17.97454,-60.43595,308.65,3.87,1.83,2021-08-18,0158,T,71,6.1NRT,293.75,53.63,N
-16.15528,-46.68004,313.31,1.47,1.2,2021-08-18,0158,T,87,6.1NRT,289.83,21.78,N
-16.3591,-49.93042,323.94,1.02,1.01,2021-08-18,0158,T,100,6.1NRT,291.96,23.61,N
-16.36048,-49.93993,328.86,1.02,1.01,2021-08-18,0158,T,100,6.1NRT,293.5,29.38,N
-16.65477,-53.76131,309.43,1.23,1.1,2021-08-18,0158,T,77,6.1NRT,291.85,12.46,N
-16.65629,-53.77318,312.02,1.23,1.1,2021-08-18,0158,T,84,6.1NRT,292.56,15.03,N
-17.05384,-58.30575,323.59,2.6,1.55,2021-08-18,0158,T,100,6.1NRT,295.97,86.62,N
-17.03988,-58.30737,355.19,2.6,1.55,2021-08-18,0158,T,100,6.1NRT,303.7,298.16,N
-17.04952,-58.31154,354.34,2.6,1.55,2021-08-18,0158,T,100,6.1NRT,303.89,289.17,N
-17.03555,-58.31314,360.85,2.6,1.55,2021-08-18,0158,T,100,6.1NRT,305.79,355.77,N
-17.02159,-58.31474,311.27,2.6,1.55,2021-08-18,0158,T,82,6.1NRT,293.31,43.39,N
-15.69311,-48.26763,301.83,1.2,1.09,2021-08-18,0158,T,45,6.1NRT,286.66,8.05,N
-17.01343,-58.64522,305.39,2.75,1.59,2021-08-18,0158,T,64,6.1NRT,293.85,25.29,N
-17.01609,-58.67107,309.45,2.76,1.59,2021-08-18,0158,T,77,6.1NRT,293.98,37.21,N
-17.03569,-59.1614,339.76,3.02,1.65,2021-08-18,0158,T,100,6.1NRT,296.26,204.45,N
-17.03847,-59.18977,329.81,3.03,1.66,2021-08-18,0158,T,100,6.1NRT,294.84,134.41,N
-17.1686,123.15441,328.54,4.64,1.97,2021-08-18,0120,T,69,6.1NRT,303.07,182.05,D
-17.18622,123.15071,324.78,4.64,1.97,2021-08-18,0120,T,78,6.1NRT,303.76,147.86,D
-17.19481,123.19373,320.48,4.61,1.97,2021-08-18,0120,T,61,6.1NRT,302.88,106.6,D
-17.20379,123.14681,336.22,4.64,1.97,2021-08-18,0120,T,88,6.1NRT,303.15,266.26,D
-17.21231,123.18976,339.8,4.61,1.97,2021-08-18,0120,T,90,6.1NRT,303.96,317.72,D
-17.16753,123.14908,328.98,4.64,1.97,2021-08-18,0120,T,73,6.1NRT,303.05,189.58,D
-17.18515,123.14541,320.94,4.64,1.97,2021-08-18,0120,T,69,6.1NRT,303.59,110.78,D
-17.19402,123.18839,322.88,4.61,1.97,2021-08-18,0120,T,76,6.1NRT,303.31,128.72,D
-17.20274,123.14159,327.01,4.64,1.97,2021-08-18,0120,T,72,6.1NRT,302.83,154.5,D
-17.21153,123.18447,341.97,4.61,1.97,2021-08-18,0120,T,91,6.1NRT,304.16,353.73,D
-17.22027,123.04699,314.07,4.71,1.99,2021-08-18,0120,T,43,6.1NRT,302.99,50.2,D
-17.22904,122.90676,320.42,4.82,2,2021-08-18,0120,T,73,6.1NRT,300.65,107.6,D
-17.23797,122.95116,316.49,4.79,2,2021-08-18,0120,T,62,6.1NRT,302.59,69.57,D
-17.68308,125.23282,312.95,3.19,1.69,2021-08-18,0120,T,39,6.1NRT,302,26.67,D
-17.69429,125.29209,317.32,3.16,1.68,2021-08-18,0120,T,37,6.1NRT,301.65,43.54,D
-17.24689,122.90285,339.65,4.82,2,2021-08-18,0120,T,90,6.1NRT,302.09,329.34,D
-17.21823,123.03972,315.08,4.71,1.99,2021-08-18,0120,T,55,6.1NRT,303.23,56.08,D
-17.22615,122.89972,317.56,4.82,2,2021-08-18,0120,T,69,6.1NRT,300.52,82,D
-17.23538,122.94414,317.44,4.79,2,2021-08-18,0120,T,65,6.1NRT,302.67,78.55,D
-17.71216,125.31194,317.57,3.14,1.68,2021-08-18,0120,T,41,6.1NRT,301.7,45.26,D
-17.24402,122.8959,341.21,4.82,2,2021-08-18,0120,T,91,6.1NRT,302.23,357.16,D
-17.7328,125.33796,315.01,3.13,1.68,2021-08-18,0120,T,22,6.1NRT,301.89,33.6,D
-17.26189,122.89203,325.51,4.82,2,2021-08-18,0120,T,66,6.1NRT,301.49,152.85,D
-18.54388,129.67706,314.24,1.46,1.19,2021-08-18,0120,T,58,6.1NRT,302.32,8.75,D
-17.25929,122.8868,327.79,4.82,2,2021-08-18,0120,T,81,6.1NRT,301.34,194.01,D
-18.63033,129.83653,321.77,1.42,1.18,2021-08-18,0120,T,66,6.1NRT,303.05,18.63,D
-18.61802,129.69974,341.66,1.45,1.19,2021-08-18,0120,T,90,6.1NRT,302.68,67.54,D
-18.62033,129.71335,350.34,1.45,1.19,2021-08-18,0120,T,95,6.1NRT,304.34,96.15,D
-18.64766,129.87463,321.23,1.41,1.18,2021-08-18,0120,T,55,6.1NRT,303.08,17.35,D
-18.67197,129.75975,324.31,1.44,1.19,2021-08-18,0120,T,76,6.1NRT,301.5,24.88,D
-18.67422,129.77322,313.84,1.43,1.18,2021-08-18,0120,T,41,6.1NRT,300.97,7.93,D
-18.70811,129.8156,370.84,1.42,1.18,2021-08-18,0120,T,100,6.1NRT,306.33,185.58,D
-18.7104,129.82896,350.04,1.42,1.18,2021-08-18,0120,T,95,6.1NRT,305.41,90.69,D
-18.71267,129.84232,323.47,1.42,1.18,2021-08-18,0120,T,75,6.1NRT,303.56,21.51,D
-18.69801,129.69246,334.81,1.45,1.19,2021-08-18,0120,T,86,6.1NRT,303.85,47.55,D
-18.70034,129.70607,327.76,1.45,1.19,2021-08-18,0120,T,80,6.1NRT,303.96,31.53,D
-18.70264,129.71956,319.49,1.44,1.19,2021-08-18,0120,T,69,6.1NRT,303.29,16.28,D
-18.80825,129.96091,315.57,1.39,1.17,2021-08-18,0120,T,53,6.1NRT,301.58,9.99,D
-19.37567,133.5939,323.26,1,1,2021-08-18,0120,T,71,6.1NRT,304.47,11.78,D
-18.78757,129.73964,363.47,1.43,1.18,2021-08-18,0120,T,100,6.1NRT,305.05,150.71,D
-18.78987,129.75305,365.46,1.43,1.18,2021-08-18,0120,T,100,6.1NRT,305.86,159.68,D
-18.79217,129.76649,329.01,1.43,1.18,2021-08-18,0120,T,81,6.1NRT,302.87,33.36,D
-18.79906,129.80678,315.14,1.42,1.18,2021-08-18,0120,T,43,6.1NRT,302.42,7.86,D
-18.84742,130.02795,316.8,1.37,1.16,2021-08-18,0120,T,58,6.1NRT,303.92,9.02,D
-18.82467,129.82956,314.03,1.41,1.18,2021-08-18,0120,T,41,6.1NRT,301.67,7.52,D
-18.85782,130.02615,327.32,1.37,1.16,2021-08-18,0120,T,79,6.1NRT,303.02,25.25,D
-18.88607,129.87289,353.63,1.4,1.17,2021-08-18,0120,T,97,6.1NRT,301.78,102.55,D
-18.88825,129.88609,363.68,1.4,1.17,2021-08-18,0120,T,100,6.1NRT,304.98,143.74,D
-18.89043,129.89928,346.48,1.4,1.17,2021-08-18,0120,T,93,6.1NRT,304.58,72.85,D
-18.8926,129.91243,338.03,1.39,1.17,2021-08-18,0120,T,88,6.1NRT,303.13,49.6,D
-18.89476,129.92554,319.92,1.39,1.17,2021-08-18,0120,T,68,6.1NRT,301.55,13.37,D
-18.88001,129.8674,317.29,1.4,1.17,2021-08-18,0120,T,56,6.1NRT,300.3,13.66,D
-18.88228,129.88058,353.83,1.4,1.17,2021-08-18,0120,T,97,6.1NRT,304.76,103.5,D
-18.88454,129.89372,340.83,1.4,1.17,2021-08-18,0120,T,85,6.1NRT,305,57.4,D
-18.8868,129.90688,331.15,1.39,1.17,2021-08-18,0120,T,67,6.1NRT,303.56,34.18,D
-18.89275,129.87862,320.23,1.4,1.17,2021-08-18,0120,T,66,6.1NRT,298.77,18,D
-18.895,129.89177,337.76,1.4,1.17,2021-08-18,0120,T,88,6.1NRT,300.45,51.91,D
-18.89949,129.91801,315.29,1.39,1.17,2021-08-18,0120,T,38,6.1NRT,300.22,9.91,D
-19.02735,130.3638,321.21,1.3,1.13,2021-08-18,0120,T,68,6.1NRT,304.07,14.51,D
-19.05377,130.33379,322.64,1.31,1.13,2021-08-18,0120,T,64,6.1NRT,302.69,16.27,D
-19.05316,130.34041,321.5,1.3,1.13,2021-08-18,0120,T,56,6.1NRT,303.1,16.13,D
-22.40345,132.41162,316.85,1.01,1,2021-08-18,0122,T,53,6.1NRT,300.63,7.68,D
-22.40491,132.42137,328.72,1.01,1,2021-08-18,0122,T,82,6.1NRT,302.07,20.98,D
-22.41393,132.41983,317.26,1.01,1,2021-08-18,0122,T,54,6.1NRT,299.3,9.02,D
-32.99791,137.58318,305.27,2.07,1.4,2021-08-18,0124,T,0,6.1NRT,293.43,11.82,D
38.92151,17.06211,322.46,2.96,1.64,2021-08-18,0134,A,100,6.1NRT,294.65,90.24,N
38.10511,15.91209,314.71,2.66,1.57,2021-08-18,0134,A,77,6.1NRT,290.08,54.77,N
38.09821,15.94187,314.19,2.68,1.57,2021-08-18,0134,A,83,6.1NRT,291.55,51.9,N
38.09111,15.90912,306.21,2.66,1.57,2021-08-18,0134,A,29,6.1NRT,291.77,29.01,N
38.08453,15.93741,317.75,2.68,1.57,2021-08-18,0134,A,94,6.1NRT,293.37,64.3,N
38.25608,-2.8616,322.81,2.62,1.55,2021-08-18,0137,A,100,6.1NRT,293.63,82.4,N
38.26358,-2.86405,324.63,2.62,1.55,2021-08-18,0137,A,100,6.1NRT,293.94,88.97,N
35.14584,-5.37315,301.97,3.53,1.77,2021-08-18,0137,A,46,6.1NRT,290.96,29.41,N
32.94974,3.22359,306.59,1.05,1.02,2021-08-18,0137,A,69,6.1NRT,294.48,6.16,N
32.94825,3.23471,327.19,1.05,1.02,2021-08-18,0137,A,100,6.1NRT,296.58,25.79,N
31.6805,6.20395,332.23,1.06,1.03,2021-08-18,0137,A,100,6.1NRT,298.43,33.54,N
31.66686,6.05421,341.95,1.05,1.02,2021-08-18,0137,A,100,6.1NRT,301.27,48.4,N
31.66512,6.06508,326.41,1.05,1.02,2021-08-18,0137,A,100,6.1NRT,299.71,24.68,N
30.41303,6.54013,313.04,1.12,1.05,2021-08-18,0137,A,86,6.1NRT,297.32,12.55,N
28.92334,9.74811,322.53,1.78,1.31,2021-08-18,0137,A,100,6.1NRT,294,48.59,N
28.64227,7.61652,305.41,1.33,1.14,2021-08-18,0139,A,64,6.1NRT,294.31,9.39,N
28.68525,7.19559,310.23,1.26,1.11,2021-08-18,0139,A,79,6.1NRT,294.31,13.16,N
28.68423,7.20159,307.48,1.26,1.12,2021-08-18,0139,A,72,6.1NRT,295.26,11.38,N
42.54602,18.75025,301.86,2.91,1.63,2021-08-18,0134,A,32,6.1NRT,286.56,32.19,N
44.04712,10.66151,300.63,1.08,1.04,2021-08-18,0134,A,31,6.1NRT,288.59,5.75,N
44.14017,5.08682,380.53,1.15,1.07,2021-08-18,0134,A,100,6.1NRT,292.21,192.49,N
44.13853,5.10088,324.28,1.15,1.07,2021-08-18,0134,A,100,6.1NRT,288.68,28.54,N
44.13806,5.07941,346.39,1.15,1.07,2021-08-18,0134,A,100,6.1NRT,289.39,69.02,N
44.13639,5.09336,355.63,1.15,1.07,2021-08-18,0134,A,100,6.1NRT,292.92,93.71,N
43.37452,6.45427,319.88,1.04,1.02,2021-08-18,0134,A,99,6.1NRT,292.45,18.42,N
43.37283,6.46696,347.42,1.04,1.02,2021-08-18,0134,A,100,6.1NRT,295.81,59.84,N
43.36715,6.43943,316.44,1.04,1.02,2021-08-18,0134,A,93,6.1NRT,292.37,14.8,N
43.36547,6.45208,334.53,1.04,1.02,2021-08-18,0134,A,100,6.1NRT,294.06,36.15,N
43.36378,6.46483,317.62,1.04,1.02,2021-08-18,0134,A,95,6.1NRT,292.89,15.4,N
43.36208,6.47757,319.74,1.04,1.02,2021-08-18,0134,A,99,6.1NRT,292.37,17.88,N
43.3648,6.38657,309.94,1.04,1.02,2021-08-18,0134,A,79,6.1NRT,291.67,9.96,N
43.36313,6.39922,306.34,1.04,1.02,2021-08-18,0134,A,68,6.1NRT,291.3,7.55,N
43.35474,6.46259,345.09,1.04,1.02,2021-08-18,0134,A,100,6.1NRT,294.03,54.37,N
43.35303,6.47537,375.2,1.04,1.02,2021-08-18,0134,A,100,6.1NRT,299.12,141.35,N
43.35001,6.35684,302.57,1.04,1.02,2021-08-18,0134,A,31,6.1NRT,290.5,5.13,N
43.2944,6.42956,302.12,1.04,1.02,2021-08-18,0134,A,47,6.1NRT,291.16,5.29,N
43.44899,4.89644,301.18,1.15,1.07,2021-08-18,0134,A,38,6.1NRT,290.28,5.78,N
4.60238,-2.89208,309.94,1.04,1.02,2021-08-18,0145,A,69,6.1NRT,285.91,9.57,N
4.59319,-3.13746,306.42,1.05,1.02,2021-08-18,0145,A,45,6.1NRT,289.34,6.93,N
67.82795,161.82225,307.28,1.02,1.01,2021-08-18,0117,A,65,6.1NRT,287.44,8.59,D
-17.00999,-58.65214,310.96,2.75,1.59,2021-08-18,0200,T,81,6.1NRT,293.87,42.96,N
-17.05066,-59.16613,305.48,3.02,1.65,2021-08-18,0200,T,22,6.1NRT,295.14,23.2,N
-17.03576,-59.16781,344.7,3.02,1.65,2021-08-18,0200,T,100,6.1NRT,296.7,249.28,N
-17.03873,-59.19614,317.49,3.03,1.66,2021-08-18,0200,T,95,6.1NRT,293.99,69.23,N
-15.41391,-47.35128,301.99,1.36,1.16,2021-08-18,0200,T,35,6.1NRT,290.56,7.35,N
-14.81378,-46.72482,306.32,1.54,1.22,2021-08-18,0200,T,68,6.1NRT,292.68,12.33,N
-14.87121,-48.31219,316.09,1.22,1.1,2021-08-18,0200,T,93,6.1NRT,292.74,18.38,N
-16.02918,-56.87302,319.52,1.95,1.36,2021-08-18,0200,T,90,6.1NRT,296.86,40.4,N
-16.01688,-56.87445,326.56,1.95,1.36,2021-08-18,0200,T,100,6.1NRT,296.99,60.74,N
-15.02233,-49.55232,314.98,1.07,1.03,2021-08-18,0200,T,90,6.1NRT,287.59,16.29,N
-15.16188,-50.61939,302.75,1.01,1,2021-08-18,0200,T,34,6.1NRT,290.13,5.99,N
-15.70084,-54.9871,311.68,1.42,1.18,2021-08-18,0200,T,83,6.1NRT,290.61,17.71,N
-15.70248,-55.00039,322.09,1.42,1.18,2021-08-18,0200,T,100,6.1NRT,291.5,32.5,N
-15.69187,-55.00179,312.24,1.42,1.18,2021-08-18,0200,T,84,6.1NRT,291.78,17.99,N
-15.69346,-55.01477,301.74,1.42,1.18,2021-08-18,0200,T,16,6.1NRT,291.52,6.35,N
-14.2593,-45.34781,301.91,1.98,1.37,2021-08-18,0200,T,45,6.1NRT,288.1,16.22,N
-14.24703,-45.34998,300.48,1.98,1.37,2021-08-18,0200,T,20,6.1NRT,287.98,13.69,N
-14.25679,-45.35474,312.87,1.98,1.37,2021-08-18,0200,T,86,6.1NRT,288.57,36.64,N
-14.40391,-48.26826,306.58,1.24,1.11,2021-08-18,0200,T,69,6.1NRT,292.95,9.19,N
-14.38147,-48.97443,302.82,1.14,1.07,2021-08-18,0200,T,29,6.1NRT,291.97,5.14,N
-14.37691,-48.9702,303.27,1.14,1.07,2021-08-18,0200,T,54,6.1NRT,292.58,6.68,N
-14.1588,-48.72736,303.14,1.18,1.08,2021-08-18,0200,T,53,6.1NRT,291.36,6.98,N
